Key,File,Type,UsedInMainMenu,NoTranslate,schinese
BundleCreateMeleeHuntingKnifeS2,items,Melee,,,猎刀[饿刃Ⅱ] [包]
BundleCreateMeleeHuntingKnifeS2Desc,items,Melee,,,[CCECFF]RANK 2\n\n[FFFFFF]潜行伤害+100%\n潜行噪音减少20%\n目标护甲穿透50%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS3,items,Melee,,,猎刀[饿刃Ⅲ] [包]
BundleCreateMeleeHuntingKnifeS3Desc,items,Melee,,,[F5F918]RANK 3\n\n[FFFFFF]潜行伤害+150%\n潜行噪音减少20%\n目标护甲穿透55%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS4,items,Melee,,,猎刀[千切Ⅰ] [包]
BundleCreateMeleeHuntingKnifeS4Desc,items,Melee,,,[67C483]RANK 4\n\n[FFFFFF]潜行伤害+200%\n潜行噪音减少20%\n目标护甲穿透60%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS5,items,Melee,,,猎刀[千切Ⅱ] [包]
BundleCreateMeleeHuntingKnifeS5Desc,items,Melee,,,[84E1EC]RANK 5\n\n[FFFFFF]潜行伤害+250%\n潜行噪音减少20%\n目标护甲穿透65%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS6,items,Melee,,,猎刀[千切Ⅲ] [包]
BundleCreateMeleeHuntingKnifeS6Desc,items,Melee,,,[7EA8FB]RANK 6\n\n[FFFFFF]潜行伤害+300%\n潜行噪音减少20%\n目标护甲穿透70%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS7,items,Melee,,,猎刀[冰心] [包]
BundleCreateMeleeHuntingKnifeS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]潜行伤害+350%\n潜行噪音减少20%\n目标护甲穿透75%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS8,items,Melee,,,猎刀[神乐] [包]
BundleCreateMeleeHuntingKnifeS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]潜行伤害+400%\n潜行噪音减少20%\n目标护甲穿透80%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS9,items,Melee,,,猎刀[灵魂Ⅰ] [包]
BundleCreateMeleeHuntingKnifeS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]潜行伤害+450%\n潜行噪音减少20%\n目标护甲穿透85%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS10,items,Melee,,,猎刀[灵魂Ⅱ] [包]
BundleCreateMeleeHuntingKnifeS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]潜行伤害+500%\n潜行噪音减少20%\n目标护甲穿透90%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS11,items,Melee,,,猎刀[灵魂Ⅲ] [包]
BundleCreateMeleeHuntingKnifeS11Desc,items,Melee,,,[BA55D3]RANK 11\n\n[FFFFFF]潜行伤害+550%\n潜行噪音减少20%\n目标护甲穿透95%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS12,items,Melee,,,猎刀[茜霞紫朝斩] [包]
BundleCreateMeleeHuntingKnifeS12Desc,items,Melee,,,[FFA500]RANK 12\n\n[FFFFFF]潜行伤害+600%\n潜行噪音减少20%\n目标护甲穿透100%\n\n包含随机品质的上述物品
BundleCreateMeleeHuntingKnifeS13,items,Melee,,,猎刀[茜霞紫朝斩] [包]
BundleCreateMeleeHuntingKnifeS13Desc,items,Melee,,,[6D0F0F]RANK 12+\n\n[FFFFFF]潜行伤害+600%\n潜行噪音减少20%\n目标护甲穿透100%\n\n包含随机品质的上述物品



BundleCreateMeleeMacheteS7,items,Melee,,,大砍刀[黑翼] [包]
BundleCreateMeleeMacheteS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+75%  目标护甲穿透100%\n你的深度刀伤最多叠加250层  减速效果强化\n普通攻击固定附加50层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品
BundleCreateMeleeMacheteS8,items,Melee,,,大砍刀[王虎] [包]
BundleCreateMeleeMacheteS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+90%  目标护甲穿透100%\n你的深度刀伤最多叠加300层  减速效果强化\n普通攻击固定附加60层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品
BundleCreateMeleeMacheteS9,items,Melee,,,大砍刀[大岳丸Ⅰ] [包]
BundleCreateMeleeMacheteS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+105%  目标护甲穿透100%\n你的深度刀伤最多叠加350层  减速效果强化\n普通攻击固定附加70层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品
BundleCreateMeleeMacheteS10,items,Melee,,,大砍刀[大岳丸Ⅱ] [包]
BundleCreateMeleeMacheteS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+120%  目标护甲穿透100%\n你的深度刀伤最多叠加400层  减速效果强化\n普通攻击固定附加80层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品
BundleCreateMeleeMacheteS11,items,Melee,,,大砍刀[大岳丸Ⅲ] [包]
BundleCreateMeleeMacheteS11Desc,items,Melee,,,[BA55D3]RANK 11\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+135%  目标护甲穿透100%\n你的深度刀伤最多叠加450层  减速效果强化\n普通攻击固定附加90层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品
BundleCreateMeleeMacheteS12,items,Melee,,,大砍刀[镰鼬暴风剑] [包]
BundleCreateMeleeMacheteS12Desc,items,Melee,,,[FFA500]RANK 12\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+150%  目标护甲穿透100%\n你的深度刀伤最多叠加500层  减速效果强化\n普通攻击固定附加100层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品
BundleCreateMeleeMacheteS13,items,Melee,,,大砍刀[镰鼬暴风剑] [包]
BundleCreateMeleeMacheteS13Desc,items,Melee,,,[6D0F0F]RANK 12+\n\n[FFFFFF]基础潜行伤害为0%\n攻击速度+150%  目标护甲穿透100%\n你的深度刀伤最多叠加500层  减速效果强化\n普通攻击固定附加100层深度刀伤\n强力攻击使目标的深度刀伤层数翻倍\n\n包含随机品质的上述物品



BundleCreateMeleeClubBaseballBatS1,items,Melee,,,棒球棍[冲击Ⅰ] [包]
BundleCreateMeleeClubBaseballBatS1Desc,items,Melee,,,[999498]RANK 1\n\n[FFFFFF]目标护甲穿透12%\n\n包含随机品质的上述物品
BundleCreateMeleeClubBaseballBatS2,items,Melee,,,棒球棍[冲击Ⅱ] [包]
BundleCreateMeleeClubBaseballBatS2Desc,items,Melee,,,[CCECFF]RANK 2\n\n[FFFFFF]目标护甲穿透20%\n\n包含随机品质的上述物品
BundleCreateMeleeClubBaseballBatS3,items,Melee,,,棒球棍[冲击Ⅲ] [包]
BundleCreateMeleeClubBaseballBatS3Desc,items,Melee,,,[F5F918]RANK 3\n\n[FFFFFF]目标护甲穿透28%\n\n包含随机品质的上述物品
BundleCreateMeleeClubBaseballBatS4,items,Melee,,,棒球棍[幻世Ⅰ] [包]
BundleCreateMeleeClubBaseballBatS4Desc,items,Melee,,,[67C483]RANK 4\n\n[FFFFFF]目标护甲穿透36%\n\n包含随机品质的上述物品
BundleCreateMeleeClubBaseballBatS5,items,Melee,,,棒球棍[幻世Ⅱ] [包]
BundleCreateMeleeClubBaseballBatS5Desc,items,Melee,,,[84E1EC]RANK 5\n\n[FFFFFF]目标护甲穿透44%\n\n包含随机品质的上述物品
BundleCreateMeleeClubBaseballBatS6,items,Melee,,,棒球棍[幻世Ⅲ] [包]
BundleCreateMeleeClubBaseballBatS6Desc,items,Melee,,,[7EA8FB]RANK 6\n\n[FFFFFF]目标护甲穿透52%\n\n包含随机品质的上述物品



BundleCreateMeleeClubSteelS7,items,Melee,,,钢棍[晚安] [包]
BundleCreateMeleeClubSteelS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]目标护甲穿透60%\n\n包含随机品质的上述物品
BundleCreateMeleeClubSteelS8,items,Melee,,,钢棍[无铭] [包]
BundleCreateMeleeClubSteelS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]目标护甲穿透68%\n\n包含随机品质的上述物品
BundleCreateMeleeClubSteelS9,items,Melee,,,钢棍[苍星Ⅰ] [包]
BundleCreateMeleeClubSteelS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]目标护甲穿透76%\n\n包含随机品质的上述物品
BundleCreateMeleeClubSteelS10,items,Melee,,,钢棍[苍星Ⅱ] [包]
BundleCreateMeleeClubSteelS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]目标护甲穿透84%\n\n包含随机品质的上述物品
BundleCreateMeleeClubSteelS11,items,Melee,,,钢棍[苍星Ⅲ] [包]
BundleCreateMeleeClubSteelS11Desc,items,Melee,,,[BA55D3]RANK 11\n\n[FFFFFF]目标护甲穿透92%\n\n包含随机品质的上述物品
BundleCreateMeleeClubSteelS12,items,Melee,,,钢棍[大贤虎变金吞山] [包]
BundleCreateMeleeClubSteelS12Desc,items,Melee,,,[FFA500]RANK 12\n\n[FFFFFF]目标护甲穿透100%\n\n包含随机品质的上述物品
BundleCreateMeleeClubSteelS13,items,Melee,,,钢棍[大贤虎变金吞山] [包]
BundleCreateMeleeClubSteelS13Desc,items,Melee,,,[6D0F0F]RANK 12+\n\n[FFFFFF]目标护甲穿透100%\n\n包含随机品质的上述物品



BundleCreateMeleeStunBatonS4,items,Melee,,,电击棍[接化发Ⅰ] [包]
BundleCreateMeleeStunBatonS4Desc,items,Melee,,,[67C483]RANK 4\n\n[FFFFFF]攻击时24%几率使目标及周围电击\n范围1.2\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS5,items,Melee,,,电击棍[接化发Ⅱ] [包]
BundleCreateMeleeStunBatonS5Desc,items,Melee,,,[84E1EC]RANK 5\n\n[FFFFFF]攻击时26%几率使目标及周围电击\n范围1.4\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS6,items,Melee,,,电击棍[接化发Ⅲ] [包]
BundleCreateMeleeStunBatonS6Desc,items,Melee,,,[7EA8FB]RANK 6\n\n[FFFFFF]攻击时28%几率使目标及周围电击\n范围1.6\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS7,items,Melee,,,电击棍[偷袭] [包]
BundleCreateMeleeStunBatonS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]攻击时30%几率使目标及周围电击\n范围1.8\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS8,items,Melee,,,电击棍[没有闪] [包]
BundleCreateMeleeStunBatonS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]攻击时32%几率使目标及周围电击\n范围2\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS9,items,Melee,,,电击棍[耗子尾汁Ⅰ] [包]
BundleCreateMeleeStunBatonS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]攻击时34%几率使目标及周围电击\n范围2.2\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS10,items,Melee,,,电击棍[耗子尾汁Ⅱ] [包]
BundleCreateMeleeStunBatonS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]攻击时36%几率使目标及周围电击\n范围2.4\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS11,items,Melee,,,电击棍[耗子尾汁Ⅲ] [包]
BundleCreateMeleeStunBatonS11Desc,items,Melee,,,[BA55D3]RANK 11\n\n[FFFFFF]攻击时38%几率使目标及周围电击\n范围2.6\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS12,items,Melee,,,电击棍[年轻人不讲武德] [包]
BundleCreateMeleeStunBatonS12Desc,items,Melee,,,[FFA500]RANK 12\n\n[FFFFFF]攻击时40%几率使目标及周围电击\n范围2.8\n\n包含随机品质的上述物品
BundleCreateMeleeStunBatonS13,items,Melee,,,电击棍[年轻人不讲武德] [包]
BundleCreateMeleeStunBatonS13Desc,items,Melee,,,[6D0F0F]RANK 12+\n\n[FFFFFF]攻击时40%几率使目标及周围电击\n范围2.8\n\n包含随机品质的上述物品



BundleCreateMeleeSpearIronS1,items,Melee,,,铁矛[注射器Ⅰ] [包]
BundleCreateMeleeSpearIronS1Desc,items,Melee,,,[999498]RANK 1\n\n[FFFFFF]对目标造成伤害时\n35%几率回复自身生命值2\n\n包含随机品质的上述物品
BundleCreateMeleeSpearIronS2,items,Melee,,,铁矛[注射器Ⅱ] [包]
BundleCreateMeleeSpearIronS2Desc,items,Melee,,,[CCECFF]RANK 2\n\n[FFFFFF]对目标造成伤害时\n40%几率回复自身生命值2\n\n包含随机品质的上述物品
BundleCreateMeleeSpearIronS3,items,Melee,,,铁矛[注射器Ⅲ] [包]
BundleCreateMeleeSpearIronS3Desc,items,Melee,,,[F5F918]RANK 3\n\n[FFFFFF]对目标造成伤害时\n45%几率回复自身生命值2\n\n包含随机品质的上述物品
BundleCreateMeleeSpearIronS4,items,Melee,,,铁矛[布拉克斯Ⅰ] [包]
BundleCreateMeleeSpearIronS4Desc,items,Melee,,,[67C483]RANK 4\n\n[FFFFFF]对目标造成伤害时\n50%几率回复自身生命值3\n\n包含随机品质的上述物品
BundleCreateMeleeSpearIronS5,items,Melee,,,铁矛[布拉克斯Ⅱ] [包]
BundleCreateMeleeSpearIronS5Desc,items,Melee,,,[84E1EC]RANK 5\n\n[FFFFFF]对目标造成伤害时\n55%几率回复自身生命值3\n\n包含随机品质的上述物品
BundleCreateMeleeSpearIronS6,items,Melee,,,铁矛[布拉克斯Ⅲ] [包]
BundleCreateMeleeSpearIronS6Desc,items,Melee,,,[7EA8FB]RANK 6\n\n[FFFFFF]对目标造成伤害时\n60%几率回复自身生命值3\n\n包含随机品质的上述物品



BundleCreateMeleeSpearSteelS7,items,Melee,,,钢矛[扑哧] [包]
BundleCreateMeleeSpearSteelS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]对目标造成伤害时\n65%几率回复自身生命值4\n\n包含随机品质的上述物品
BundleCreateMeleeSpearSteelS8,items,Melee,,,钢矛[传承] [包]
BundleCreateMeleeSpearSteelS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]对目标造成伤害时\n70%几率回复自身生命值4\n\n包含随机品质的上述物品
BundleCreateMeleeSpearSteelS9,items,Melee,,,钢矛[冰华Ⅰ] [包]
BundleCreateMeleeSpearSteelS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]对目标造成伤害时\n75%几率回复自身生命值4\n\n包含随机品质的上述物品
BundleCreateMeleeSpearSteelS10,items,Melee,,,钢矛[冰华Ⅱ] [包]
BundleCreateMeleeSpearSteelS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]对目标造成伤害时\n80%几率回复自身生命值5\n\n包含随机品质的上述物品
BundleCreateMeleeSpearSteelS11,items,Melee,,,钢矛[冰华Ⅲ] [包]
BundleCreateMeleeSpearSteelS11Desc,items,Melee,,,[BA55D3]RANK 11\n\n[FFFFFF]对目标造成伤害时\n85%几率回复自身生命值5\n\n包含随机品质的上述物品
BundleCreateMeleeSpearSteelS12,items,Melee,,,钢矛[玉绳绝斩振] [包]
BundleCreateMeleeSpearSteelS12Desc,items,Melee,,,[FFA500]RANK 12\n\n[FFFFFF]对目标造成伤害时\n90%几率回复自身生命值5\n\n包含随机品质的上述物品
BundleCreateMeleeSpearSteelS13,items,Melee,,,钢矛[玉绳绝斩振] [包]
BundleCreateMeleeSpearSteelS13Desc,items,Melee,,,[6D0F0F]RANK 12+\n\n[FFFFFF]对目标造成伤害时\n90%几率回复自身生命值5\n\n包含随机品质的上述物品



BundleCreateMeleeSledgehammerIronS1,items,Melee,,,大铁锤[守护者Ⅰ] [包]
BundleCreateMeleeSledgehammerIronS1Desc,items,Melee,,,[999498]RANK 1\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 14实体伤害 28物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerIronS2,items,Melee,,,大铁锤[守护者Ⅱ] [包]
BundleCreateMeleeSledgehammerIronS2Desc,items,Melee,,,[CCECFF]RANK 2\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 15实体伤害 30物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerIronS3,items,Melee,,,大铁锤[守护者Ⅲ] [包]
BundleCreateMeleeSledgehammerIronS3Desc,items,Melee,,,[F5F918]RANK 3\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 16实体伤害 32物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerIronS4,items,Melee,,,大铁锤[阿鲁伽Ⅰ] [包]
BundleCreateMeleeSledgehammerIronS4Desc,items,Melee,,,[67C483]RANK 4\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 17实体伤害 34物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerIronS5,items,Melee,,,大铁锤[阿鲁伽Ⅱ] [包]
BundleCreateMeleeSledgehammerIronS5Desc,items,Melee,,,[84E1EC]RANK 5\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 18实体伤害 36物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerIronS6,items,Melee,,,大铁锤[阿鲁伽Ⅲ] [包]
BundleCreateMeleeSledgehammerIronS6Desc,items,Melee,,,[7EA8FB]RANK 6\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 19实体伤害 38物块伤害\n\n包含随机品质的上述物品



BundleCreateMeleeSledgehammerSteelS7,items,Melee,,,大钢锤[啪叽] [包]
BundleCreateMeleeSledgehammerSteelS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 20实体伤害 40物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerSteelS8,items,Melee,,,大钢锤[砂壁] [包]
BundleCreateMeleeSledgehammerSteelS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 21实体伤害 42物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerSteelS9,items,Melee,,,大钢锤[泰坦Ⅰ] [包]
BundleCreateMeleeSledgehammerSteelS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 22实体伤害 44物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerSteelS10,items,Melee,,,大钢锤[泰坦Ⅱ] [包]
BundleCreateMeleeSledgehammerSteelS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 23实体伤害 46物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerSteelS11,items,Melee,,,大钢锤[泰坦Ⅲ] [包]
BundleCreateMeleeSledgehammerSteelS11Desc,items,Melee,,,[BA55D3]RANK 11\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 24实体伤害 48物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerSteelS12,items,Melee,,,大钢锤[逝者静如斯] [包]
BundleCreateMeleeSledgehammerSteelS12Desc,items,Melee,,,[FFA500]RANK 12\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 25实体伤害 50物块伤害\n\n包含随机品质的上述物品
BundleCreateMeleeSledgehammerSteelS13,items,Melee,,,大钢锤[逝者静如斯] [包]
BundleCreateMeleeSledgehammerSteelS13Desc,items,Melee,,,[6D0F0F]RANK 12+\n\n[FFFFFF]自身每有50耐力\n增加: 25%护甲穿透 25实体伤害 50物块伤害\n\n包含随机品质的上述物品



BundleCreateMeleeKnucklesIronS1,items,Melee,,,铁指虎[猫爪Ⅰ] [包]
BundleCreateMeleeKnucklesIronS1Desc,items,Melee,,,[999498]RANK 1\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：欧拉欧拉欧拉（最高1层）、木大木大木大（最高1层）\n45%几率治疗自身生命值1\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesIronS2,items,Melee,,,铁指虎[猫爪Ⅱ] [包]
BundleCreateMeleeKnucklesIronS2Desc,items,Melee,,,[CCECFF]RANK 2\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：欧拉欧拉欧拉（最高2层）、木大木大木大（最高2层）\n45%几率治疗自身生命值1\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesIronS3,items,Melee,,,铁指虎[猫爪Ⅲ] [包]
BundleCreateMeleeKnucklesIronS3Desc,items,Melee,,,[F5F918]RANK 3\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高1层）、欧拉欧拉欧拉（最高3层）、木大木大木大（最高3层）\n45%几率治疗自身生命值2\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesIronS4,items,Melee,,,铁指虎[狂野Ⅰ] [包]
BundleCreateMeleeKnucklesIronS4Desc,items,Melee,,,[67C483]RANK 4\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高2层）、欧拉欧拉欧拉（最高4层）、木大木大木大（最高4层）\n45%几率治疗自身生命值2\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesIronS5,items,Melee,,,铁指虎[狂野Ⅱ] [包]
BundleCreateMeleeKnucklesIronS5Desc,items,Melee,,,[84E1EC]RANK 5\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高3层）、欧拉欧拉欧拉（最高5层）、木大木大木大（最高5层）\n45%几率治疗自身生命值3\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesIronS6,items,Melee,,,铁指虎[狂野Ⅲ] [包]
BundleCreateMeleeKnucklesIronS6Desc,items,Melee,,,[7EA8FB]RANK 6\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高4层）、欧拉欧拉欧拉（最高6层）、木大木大木大（最高6层）\n45%几率治疗自身生命值3\n\n包含随机品质的上述物品



BundleCreateMeleeKnucklesSteelS7,items,Melee,,,钢刺拳[欧拉] [包]
BundleCreateMeleeKnucklesSteelS7Desc,items,Melee,,,[7555E1]RANK 7\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高5层）、欧拉欧拉欧拉（最高7层）、木大木大木大（最高7层）\n45%几率治疗自身生命值4\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesSteelS8,items,Melee,,,钢刺拳[木大] [包]
BundleCreateMeleeKnucklesSteelS8Desc,items,Melee,,,[FF985E]RANK 8\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高6层）、欧拉欧拉欧拉（最高8层）、木大木大木大（最高8层）\n45%几率治疗自身生命值4\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesSteelS9,items,Melee,,,钢刺拳[狂舞Ⅰ] [包]
BundleCreateMeleeKnucklesSteelS9Desc,items,Melee,,,[00FF00]RANK 9\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高7层）、欧拉欧拉欧拉（最高9层）、木大木大木大（最高9层）\n45%几率治疗自身生命值5\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesSteelS10,items,Melee,,,钢刺拳[狂舞Ⅱ] [包]
BundleCreateMeleeKnucklesSteelS10Desc,items,Melee,,,[00BFFF]RANK 10\n\n[FFFFFF]对目标造成伤害时\n获得BUFF：小拳拳锤你胸口（最高8层）、欧拉欧拉欧拉（最高10层）、木大木大木大（最高10层）\n45%几率治疗自身生命值5\n\n包含随机品质的上述物品
BundleCreateMeleeKnucklesSteelS11,items,Melee,,,钢刺拳[狂舞Ⅲ] [包]
